date,region,product,customer_segment,revenue,units
2026-03-31,North America,Dashboard Builder,Mid-Market,1350.77,4
2026-03-31,North America,Dashboard Builder,Mid-Market,1226.06,6
2026-03-31,APAC,Dashboard Builder,Mid-Market,1280.02,2
2026-03-31,North America,Insight Pro,SMB,308.92,3
2026-03-31,North America,Data Connector,Enterprise,5703.9,3
2026-03-31,North America,Analytics Suite,Enterprise,4989.9,1
2026-03-31,LATAM,Dashboard Builder,Mid-Market,1013.68,2
2026-03-31,Europe,Dashboard Builder,Mid-Market,825.48,4
2026-04-01,Europe,Dashboard Builder,Mid-Market,1172.95,7
2026-04-01,APAC,Dashboard Builder,Enterprise,3563.87,1
2026-04-01,North America,Insight Pro,SMB,146.65,3
2026-04-01,LATAM,Analytics Suite,Mid-Market,703.85,3
2026-04-01,North America,Dashboard Builder,SMB,399.38,2
2026-04-01,LATAM,Dashboard Builder,Mid-Market,1358.82,5
2026-04-01,LATAM,Data Connector,Mid-Market,1688.15,5
2026-04-02,Europe,Dashboard Builder,SMB,394.93,2
2026-04-02,Europe,Insight Pro,Enterprise,4387.65,1
2026-04-02,APAC,Data Connector,SMB,310.85,3
2026-04-02,Europe,Data Connector,Enterprise,4519.38,1
2026-04-02,Europe,Insight Pro,Enterprise,5209.87,1
2026-04-02,Europe,Analytics Suite,Mid-Market,901.15,5
2026-04-02,North America,Analytics Suite,SMB,426.96,4
2026-04-03,North America,Dashboard Builder,Enterprise,4881.35,1
2026-04-03,LATAM,Insight Pro,SMB,476.26,2
2026-04-03,North America,Data Connector,Mid-Market,1488.79,2
2026-04-03,North America,Insight Pro,Enterprise,4844.29,2
2026-04-04,APAC,Data Connector,SMB,302.63,1
2026-04-04,Europe,Data Connector,SMB,313.4,2
2026-04-04,Europe,Insight Pro,Mid-Market,775.52,4
2026-04-04,North America,Insight Pro,Mid-Market,1828.66,1
2026-04-04,Europe,Data Connector,Mid-Market,1704.13,9
2026-04-04,LATAM,Data Connector,SMB,299.92,3
2026-04-04,LATAM,Analytics Suite,SMB,397.6,1
2026-04-05,APAC,Insight Pro,SMB,429.05,3
2026-04-05,APAC,Insight Pro,Enterprise,4186.79,2
2026-04-05,Europe,Insight Pro,Mid-Market,1912.21,6
2026-04-05,North America,Dashboard Builder,Mid-Market,1844.12,2
2026-04-05,Europe,Insight Pro,SMB,445.49,2
2026-04-05,Europe,Analytics Suite,SMB,366.74,1
2026-04-06,Europe,Analytics Suite,Enterprise,5412.24,1
2026-04-06,North America,Analytics Suite,SMB,281.11,2
2026-04-06,Europe,Data Connector,Mid-Market,1311.39,4
2026-04-06,Europe,Analytics Suite,Mid-Market,1589.34,2
2026-04-06,APAC,Analytics Suite,Mid-Market,1419.27,2
2026-04-06,North America,Analytics Suite,SMB,313.39,2
2026-04-07,APAC,Dashboard Builder,SMB,330.22,4
2026-04-07,Europe,Dashboard Builder,Enterprise,4592.01,1
2026-04-07,LATAM,Analytics Suite,SMB,310.86,3
2026-04-07,Europe,Data Connector,Enterprise,4379.11,1
2026-04-07,Europe,Analytics Suite,Mid-Market,837.92,3
2026-04-07,North America,Analytics Suite,Mid-Market,1695.37,1
2026-04-08,Europe,Dashboard Builder,SMB,288.97,1
2026-04-08,North America,Dashboard Builder,Enterprise,2963.78,1
2026-04-08,Europe,Dashboard Builder,Mid-Market,1589.61,1
2026-04-08,LATAM,Analytics Suite,Mid-Market,1693.58,3
2026-04-08,Europe,Dashboard Builder,Enterprise,5368.7,2
2026-04-08,North America,Data Connector,Enterprise,4770.84,1
2026-04-09,Europe,Dashboard Builder,Mid-Market,1163.6,4
2026-04-09,APAC,Analytics Suite,Mid-Market,1273.8,4
2026-04-09,Europe,Dashboard Builder,Enterprise,5417.56,1
2026-04-10,Europe,Dashboard Builder,SMB,359.09,2
2026-04-10,APAC,Data Connector,Mid-Market,1210.16,7
2026-04-10,North America,Insight Pro,SMB,349.52,5
2026-04-10,Europe,Insight Pro,SMB,348.71,5
2026-04-10,North America,Data Connector,Mid-Market,1103.19,3
2026-04-10,North America,Dashboard Builder,SMB,243.95,6
2026-04-11,APAC,Insight Pro,Mid-Market,1700.28,6
2026-04-11,North America,Insight Pro,SMB,376.9,5
2026-04-11,North America,Data Connector,Mid-Market,1839.86,3
2026-04-11,LATAM,Data Connector,SMB,359.77,6
2026-04-12,APAC,Insight Pro,SMB,272.19,2
2026-04-12,Europe,Analytics Suite,Enterprise,4393.03,1
2026-04-12,Europe,Dashboard Builder,Enterprise,2400.09,2
2026-04-13,APAC,Analytics Suite,SMB,402.88,7
2026-04-13,North America,Data Connector,SMB,289.91,3
2026-04-13,North America,Dashboard Builder,SMB,329.79,2
2026-04-13,Europe,Data Connector,Mid-Market,1083.32,1
2026-04-13,North America,Dashboard Builder,Mid-Market,1373.23,2
2026-04-13,Europe,Data Connector,SMB,381.05,2
2026-04-13,North America,Data Connector,Enterprise,5681.68,1
2026-04-14,LATAM,Analytics Suite,Enterprise,5681.22,1
2026-04-14,LATAM,Analytics Suite,SMB,464.74,1
2026-04-14,North America,Insight Pro,SMB,326.55,2
2026-04-15,North America,Dashboard Builder,SMB,272.6,3
2026-04-15,APAC,Insight Pro,Mid-Market,1381.08,4
2026-04-15,North America,Data Connector,Mid-Market,659.99,4
2026-04-15,Europe,Data Connector,Mid-Market,1793.32,2
2026-04-15,Europe,Insight Pro,Mid-Market,1313.52,1
2026-04-15,North America,Data Connector,SMB,366.02,1
2026-04-16,Europe,Data Connector,Mid-Market,1161.83,4
2026-04-16,APAC,Dashboard Builder,SMB,345.08,1
2026-04-16,North America,Dashboard Builder,Mid-Market,1203.51,2
2026-04-16,Europe,Dashboard Builder,Mid-Market,835.01,3
2026-04-16,North America,Data Connector,Enterprise,3069.01,3
2026-04-16,North America,Insight Pro,SMB,245.8,3
2026-04-16,Europe,Dashboard Builder,SMB,442.36,1
2026-04-17,North America,Insight Pro,Mid-Market,1357.58,1
2026-04-17,North America,Data Connector,Enterprise,6839.43,1
2026-04-17,APAC,Dashboard Builder,SMB,464.12,5
2026-04-17,North America,Insight Pro,Enterprise,2935.93,1
2026-04-17,North America,Insight Pro,SMB,301.96,4
2026-04-17,North America,Dashboard Builder,SMB,272.17,1
2026-04-17,North America,Analytics Suite,Enterprise,4511.6,1
2026-04-17,Europe,Insight Pro,SMB,323.78,2
2026-04-18,North America,Analytics Suite,Enterprise,4104.72,1
2026-04-18,North America,Dashboard Builder,Enterprise,4059.73,1
2026-04-18,APAC,Dashboard Builder,Mid-Market,515.17,5
2026-04-18,APAC,Analytics Suite,Enterprise,5518.27,1
2026-04-18,North America,Data Connector,Mid-Market,1653.63,4
2026-04-18,Europe,Data Connector,Enterprise,4321.63,1
2026-04-18,Europe,Dashboard Builder,Mid-Market,1485.85,4
2026-04-18,APAC,Dashboard Builder,SMB,410.99,1
2026-04-18,Europe,Insight Pro,Enterprise,4952.7,2
2026-04-18,Europe,Data Connector,Mid-Market,1621.66,2
2026-04-18,Europe,Data Connector,Enterprise,3855.94,1
2026-04-18,Europe,Analytics Suite,Mid-Market,1714.15,3
2026-04-19,APAC,Insight Pro,SMB,348.52,3
2026-04-19,North America,Dashboard Builder,SMB,225.05,2
2026-04-19,North America,Dashboard Builder,Enterprise,4158.34,1
2026-04-19,Europe,Data Connector,SMB,372.68,4
2026-04-19,North America,Insight Pro,Enterprise,2699.44,2
2026-04-19,Europe,Analytics Suite,Enterprise,5713.02,1
2026-04-19,North America,Dashboard Builder,Enterprise,4264.85,1
2026-04-19,LATAM,Analytics Suite,Mid-Market,1601.63,1
2026-04-19,LATAM,Analytics Suite,Mid-Market,1544.32,4
2026-04-19,North America,Data Connector,Enterprise,6507.67,1
2026-04-19,North America,Dashboard Builder,Enterprise,4733.64,1
2026-04-20,LATAM,Analytics Suite,Mid-Market,1047.08,1
2026-04-20,Europe,Dashboard Builder,Mid-Market,1208.41,4
2026-04-20,APAC,Data Connector,SMB,296.98,2
2026-04-20,North America,Insight Pro,SMB,384.65,1
2026-04-21,Europe,Analytics Suite,SMB,322.51,3
2026-04-21,North America,Dashboard Builder,SMB,337.42,3
2026-04-21,LATAM,Insight Pro,SMB,399.82,1
2026-04-21,North America,Dashboard Builder,Mid-Market,1438.37,1
2026-04-21,Europe,Insight Pro,Enterprise,3920.16,1
2026-04-21,Europe,Analytics Suite,SMB,375.15,1
2026-04-21,LATAM,Dashboard Builder,Enterprise,5552.56,3
2026-04-21,Europe,Insight Pro,Mid-Market,1363.72,4
2026-04-21,LATAM,Data Connector,Enterprise,5100.94,2
2026-04-21,North America,Insight Pro,Enterprise,7155.69,1
2026-04-22,North America,Data Connector,SMB,472.33,3
2026-04-22,APAC,Analytics Suite,Mid-Market,2036.13,1
2026-04-22,North America,Analytics Suite,Enterprise,5106.78,1
2026-04-22,Europe,Data Connector,SMB,311.4,3
2026-04-22,Europe,Dashboard Builder,Enterprise,5261.44,1
2026-04-22,Europe,Dashboard Builder,SMB,168.83,5
2026-04-23,APAC,Dashboard Builder,Enterprise,3865.26,1
2026-04-23,Europe,Insight Pro,Enterprise,5893.67,1
2026-04-23,North America,Dashboard Builder,Enterprise,5870.77,2
2026-04-23,North America,Analytics Suite,Mid-Market,1125.87,3
2026-04-23,North America,Insight Pro,Mid-Market,723.83,3
2026-04-24,LATAM,Insight Pro,Mid-Market,1852.0,4
2026-04-24,North America,Data Connector,Mid-Market,1344.18,1
2026-04-24,Europe,Analytics Suite,SMB,271.4,4
2026-04-24,APAC,Data Connector,SMB,290.62,3
2026-04-24,Europe,Dashboard Builder,Mid-Market,768.78,1
2026-04-24,Europe,Dashboard Builder,SMB,343.09,4
2026-04-24,North America,Dashboard Builder,SMB,284.7,3
2026-04-25,Europe,Analytics Suite,SMB,482.38,5
2026-04-25,Europe,Data Connector,Enterprise,5459.71,1
2026-04-25,North America,Dashboard Builder,Enterprise,4282.04,1
2026-04-25,LATAM,Dashboard Builder,Enterprise,4092.25,1
2026-04-25,Europe,Dashboard Builder,Mid-Market,1011.01,2
2026-04-26,Europe,Insight Pro,Mid-Market,1082.0,1
2026-04-26,North America,Dashboard Builder,Mid-Market,1062.24,1
2026-04-26,North America,Data Connector,Enterprise,5238.1,2
2026-04-26,APAC,Dashboard Builder,Enterprise,4576.84,1
2026-04-26,APAC,Insight Pro,Enterprise,3764.74,1
2026-04-27,North America,Data Connector,SMB,363.9,5
2026-04-27,Europe,Dashboard Builder,Enterprise,5075.22,1
2026-04-27,APAC,Analytics Suite,Enterprise,4361.64,1
2026-04-27,LATAM,Dashboard Builder,Mid-Market,1443.64,3
2026-04-27,North America,Analytics Suite,Enterprise,4701.29,1
2026-04-27,Europe,Analytics Suite,Mid-Market,1522.14,1
2026-04-28,North America,Data Connector,SMB,415.26,3
2026-04-28,North America,Insight Pro,Mid-Market,998.35,1
2026-04-28,APAC,Data Connector,SMB,324.37,2
2026-04-29,APAC,Analytics Suite,SMB,241.54,2
2026-04-29,North America,Insight Pro,SMB,426.86,6
2026-04-29,APAC,Dashboard Builder,Mid-Market,1708.92,5
2026-04-29,LATAM,Analytics Suite,Enterprise,3488.55,1
2026-04-30,APAC,Data Connector,SMB,466.99,4
2026-04-30,Europe,Analytics Suite,Mid-Market,1283.54,2
2026-04-30,Europe,Insight Pro,Mid-Market,1487.18,4
2026-04-30,North America,Analytics Suite,Mid-Market,1884.23,2
2026-04-30,APAC,Analytics Suite,Enterprise,4972.94,1
2026-04-30,North America,Analytics Suite,Enterprise,4823.91,1
2026-05-01,Europe,Dashboard Builder,Mid-Market,1636.58,3
2026-05-01,Europe,Dashboard Builder,SMB,322.83,2
2026-05-01,North America,Analytics Suite,Mid-Market,1556.22,2
2026-05-01,Europe,Insight Pro,Mid-Market,274.61,4
2026-05-01,North America,Insight Pro,Enterprise,5949.6,1
2026-05-01,North America,Dashboard Builder,SMB,222.29,4
2026-05-01,North America,Insight Pro,Mid-Market,1395.96,2
2026-05-02,LATAM,Analytics Suite,Mid-Market,120.235,2
2026-05-02,North America,Dashboard Builder,SMB,231.58,7
2026-05-02,North America,Analytics Suite,Enterprise,3846.19,1
2026-05-02,North America,Dashboard Builder,SMB,333.27,3
2026-05-02,APAC,Data Connector,Mid-Market,1652.58,1
2026-05-02,APAC,Dashboard Builder,Mid-Market,922.53,2
2026-05-02,North America,Insight Pro,SMB,291.75,3
2026-05-02,Europe,Analytics Suite,Mid-Market,1080.25,4
2026-05-02,North America,Data Connector,Mid-Market,1587.96,6
2026-05-02,Europe,Analytics Suite,Enterprise,2894.84,1
2026-05-02,APAC,Data Connector,Enterprise,4103.13,2
2026-05-03,North America,Analytics Suite,Enterprise,5419.72,1
2026-05-03,Europe,Data Connector,SMB,227.86,1
2026-05-03,North America,Insight Pro,Enterprise,3442.78,1
2026-05-03,APAC,Dashboard Builder,Enterprise,4648.41,1
2026-05-03,APAC,Data Connector,Mid-Market,1633.78,3
2026-05-03,Europe,Insight Pro,Enterprise,6038.64,2
2026-05-03,North America,Analytics Suite,Mid-Market,1141.77,3
2026-05-03,LATAM,Analytics Suite,Enterprise,422.928,1
2026-05-03,Europe,Analytics Suite,Enterprise,3538.04,1
2026-05-04,Europe,Analytics Suite,Mid-Market,1149.68,2
2026-05-04,APAC,Analytics Suite,Enterprise,4080.21,1
2026-05-04,North America,Analytics Suite,SMB,283.68,1
2026-05-04,North America,Data Connector,SMB,530.53,3
2026-05-04,North America,Analytics Suite,SMB,402.92,3
2026-05-04,Europe,Dashboard Builder,Mid-Market,1641.51,1
2026-05-04,APAC,Data Connector,SMB,264.16,5
2026-05-04,APAC,Insight Pro,SMB,252.26,4
2026-05-04,North America,Insight Pro,SMB,340.87,2
2026-05-05,North America,Data Connector,SMB,400.13,4
2026-05-05,North America,Dashboard Builder,Mid-Market,1632.88,2
2026-05-05,North America,Analytics Suite,SMB,315.26,1
2026-05-06,North America,Dashboard Builder,Enterprise,4874.85,2
2026-05-06,North America,Insight Pro,Mid-Market,1513.65,4
2026-05-06,North America,Insight Pro,Enterprise,3727.67,2
2026-05-06,APAC,Insight Pro,Enterprise,6208.97,1
2026-05-06,LATAM,Analytics Suite,Mid-Market,141.311,1
2026-05-06,North America,Dashboard Builder,Mid-Market,1384.29,3
2026-05-06,APAC,Data Connector,SMB,427.41,2
2026-05-07,North America,Dashboard Builder,Mid-Market,755.45,5
2026-05-07,Europe,Dashboard Builder,Enterprise,3137.38,1
2026-05-07,APAC,Data Connector,SMB,349.0,4
2026-05-07,North America,Dashboard Builder,SMB,380.0,2
2026-05-08,LATAM,Insight Pro,SMB,344.31,4
2026-05-08,Europe,Analytics Suite,Mid-Market,1162.9,6
2026-05-08,Europe,Analytics Suite,Enterprise,6031.07,1
2026-05-08,Europe,Insight Pro,SMB,413.17,2
2026-05-08,North America,Dashboard Builder,Enterprise,4627.16,1
2026-05-08,Europe,Data Connector,SMB,407.3,2
2026-05-08,North America,Dashboard Builder,Mid-Market,1368.74,1
2026-05-09,North America,Data Connector,SMB,314.89,1
2026-05-09,North America,Insight Pro,Mid-Market,1475.33,2
2026-05-10,Europe,Insight Pro,Enterprise,4323.36,2
2026-05-10,Europe,Insight Pro,Enterprise,6157.72,2
2026-05-10,LATAM,Analytics Suite,Mid-Market,1430.34,2
2026-05-10,APAC,Analytics Suite,Enterprise,6180.62,3
2026-05-10,Europe,Insight Pro,Mid-Market,1259.24,5
2026-05-11,Europe,Insight Pro,SMB,366.57,2
2026-05-11,Europe,Dashboard Builder,SMB,498.14,1
2026-05-11,APAC,Insight Pro,Enterprise,4091.63,1
2026-05-11,APAC,Dashboard Builder,Mid-Market,1011.31,6
2026-05-12,APAC,Analytics Suite,SMB,320.52,2
2026-05-12,APAC,Insight Pro,Enterprise,4975.19,1
2026-05-12,North America,Analytics Suite,Enterprise,3998.96,2
2026-05-12,Europe,Insight Pro,Enterprise,4561.62,5
2026-05-13,Europe,Insight Pro,SMB,437.37,3
2026-05-13,APAC,Dashboard Builder,Mid-Market,2290.47,1
2026-05-13,North America,Analytics Suite,SMB,301.89,2
2026-05-13,Europe,Data Connector,Mid-Market,1137.23,2
2026-05-13,North America,Dashboard Builder,Enterprise,5341.02,1
2026-05-13,Europe,Insight Pro,SMB,407.73,2
2026-05-13,Europe,Analytics Suite,Mid-Market,1165.09,1
2026-05-14,Europe,Insight Pro,Mid-Market,1457.17,4
2026-05-14,Europe,Dashboard Builder,Mid-Market,1322.01,3
2026-05-14,Europe,Dashboard Builder,SMB,298.11,2
2026-05-14,APAC,Data Connector,Mid-Market,1680.65,1
2026-05-14,Europe,Dashboard Builder,Mid-Market,1143.59,2
2026-05-14,APAC,Analytics Suite,Mid-Market,1403.93,5
2026-05-14,LATAM,Data Connector,Enterprise,4334.44,1
2026-05-15,Europe,Insight Pro,Enterprise,4919.99,1
2026-05-15,Europe,Insight Pro,Enterprise,4695.89,1
2026-05-15,North America,Insight Pro,Mid-Market,1113.67,4
2026-05-15,Europe,Data Connector,Enterprise,3822.95,2
2026-05-15,APAC,Analytics Suite,Mid-Market,1285.06,1
2026-05-15,APAC,Insight Pro,SMB,434.32,4
2026-05-16,North America,Data Connector,Enterprise,5722.6,1
2026-05-16,North America,Data Connector,Enterprise,3324.28,1
2026-05-16,North America,Analytics Suite,SMB,342.23,2
2026-05-16,LATAM,Insight Pro,SMB,474.93,2
2026-05-16,North America,Insight Pro,Enterprise,5121.57,1
2026-05-17,Europe,Data Connector,Mid-Market,1131.01,3
2026-05-17,Europe,Data Connector,SMB,315.21,2
2026-05-17,North America,Insight Pro,Mid-Market,1028.28,5
2026-05-17,North America,Dashboard Builder,Mid-Market,1361.51,1
2026-05-17,North America,Analytics Suite,Mid-Market,1219.75,2
2026-05-18,APAC,Insight Pro,Mid-Market,1454.4,1
2026-05-18,North America,Analytics Suite,Enterprise,5472.21,4
2026-05-19,Europe,Insight Pro,Mid-Market,1127.97,4
2026-05-19,North America,Dashboard Builder,Mid-Market,1630.1,4
2026-05-19,Europe,Insight Pro,SMB,392.68,4
2026-05-19,APAC,Dashboard Builder,SMB,352.66,4
2026-05-19,North America,Dashboard Builder,Mid-Market,1353.52,4
2026-05-20,APAC,Analytics Suite,Enterprise,4932.0,2
2026-05-20,APAC,Insight Pro,Enterprise,5952.85,2
2026-05-20,Europe,Analytics Suite,SMB,486.7,5
2026-05-20,North America,Dashboard Builder,Enterprise,3955.97,1
2026-05-20,North America,Data Connector,Enterprise,3978.15,1
2026-05-20,North America,Data Connector,Mid-Market,1123.73,3
2026-05-20,Europe,Data Connector,SMB,297.23,1
2026-05-21,North America,Dashboard Builder,Mid-Market,1717.55,1
2026-05-21,North America,Dashboard Builder,Enterprise,4846.57,1
2026-05-21,North America,Dashboard Builder,SMB,348.86,1
2026-05-21,Europe,Data Connector,Mid-Market,1058.88,8
2026-05-21,Europe,Dashboard Builder,Enterprise,3406.37,1
2026-05-21,Europe,Insight Pro,SMB,347.34,1
2026-05-22,APAC,Data Connector,Mid-Market,1464.25,2
2026-05-22,North America,Insight Pro,Mid-Market,1134.98,2
2026-05-22,North America,Data Connector,SMB,250.2,4
2026-05-22,North America,Analytics Suite,Mid-Market,1200.54,6
2026-05-22,APAC,Analytics Suite,SMB,383.44,1
2026-05-22,APAC,Dashboard Builder,SMB,317.85,4
2026-05-22,Europe,Data Connector,Mid-Market,1693.17,6
2026-05-22,Europe,Insight Pro,Mid-Market,1542.2,3
2026-05-22,APAC,Insight Pro,Enterprise,2958.82,1
2026-05-23,North America,Data Connector,Mid-Market,1300.07,3
2026-05-23,Europe,Dashboard Builder,Mid-Market,1092.74,5
2026-05-23,APAC,Analytics Suite,Enterprise,3675.36,1
2026-05-23,Europe,Insight Pro,Mid-Market,709.61,5
2026-05-23,APAC,Dashboard Builder,SMB,382.57,4
2026-05-23,APAC,Insight Pro,Enterprise,4188.75,1
2026-05-23,APAC,Analytics Suite,SMB,311.18,3
2026-05-24,Europe,Data Connector,SMB,269.09,5
2026-05-24,North America,Analytics Suite,SMB,409.18,4
2026-05-24,APAC,Analytics Suite,SMB,311.47,2
2026-05-24,APAC,Insight Pro,Enterprise,3672.01,2
2026-05-24,LATAM,Analytics Suite,Enterprise,3249.93,2
2026-05-25,APAC,Analytics Suite,SMB,221.67,4
2026-05-25,APAC,Data Connector,Enterprise,3902.28,1
2026-05-25,APAC,Data Connector,Mid-Market,1306.44,3
2026-05-25,North America,Insight Pro,Mid-Market,1320.92,2
2026-05-26,Europe,Analytics Suite,Enterprise,4211.9,1
2026-05-26,North America,Analytics Suite,SMB,340.82,2
2026-05-26,North America,Dashboard Builder,Mid-Market,1369.96,1
2026-05-26,Europe,Insight Pro,Mid-Market,1386.34,2
2026-05-27,North America,Data Connector,SMB,302.35,2
2026-05-27,North America,Analytics Suite,SMB,335.61,4
2026-05-27,APAC,Insight Pro,Mid-Market,1216.87,2
2026-05-27,APAC,Analytics Suite,Mid-Market,1298.9,4
2026-05-27,Europe,Dashboard Builder,Mid-Market,1068.05,2
2026-05-27,North America,Analytics Suite,Mid-Market,1121.78,5
2026-05-27,Europe,Insight Pro,SMB,263.16,1
2026-05-27,Europe,Data Connector,Enterprise,3157.12,2
2026-05-28,Europe,Data Connector,SMB,462.06,3
2026-05-28,Europe,Data Connector,Enterprise,3507.12,2
2026-05-28,North America,Dashboard Builder,Mid-Market,1563.38,2
2026-05-28,Europe,Analytics Suite,Mid-Market,894.34,1
2026-05-29,North America,Analytics Suite,Mid-Market,766.11,3
2026-05-29,North America,Data Connector,SMB,399.1,5
2026-05-29,North America,Data Connector,SMB,428.7,1
2026-05-29,North America,Dashboard Builder,Enterprise,4284.11,1
2026-05-29,APAC,Insight Pro,SMB,280.85,1
2026-05-30,North America,Analytics Suite,Mid-Market,1161.16,5
2026-05-30,North America,Analytics Suite,Enterprise,1876.49,1
2026-05-30,LATAM,Insight Pro,Enterprise,3834.46,1
2026-05-30,APAC,Insight Pro,SMB,287.31,1
2026-05-30,Europe,Data Connector,Enterprise,3559.49,1
2026-05-30,APAC,Dashboard Builder,Mid-Market,1235.1,2
2026-05-31,Europe,Data Connector,Enterprise,3764.7,2
2026-05-31,Europe,Insight Pro,SMB,267.44,3
2026-06-01,North America,Dashboard Builder,Mid-Market,1851.63,5
2026-06-01,Europe,Data Connector,Mid-Market,867.28,3
2026-06-01,North America,Dashboard Builder,Enterprise,5833.5,1
2026-06-01,APAC,Analytics Suite,SMB,410.23,2
2026-06-01,Europe,Data Connector,Mid-Market,1446.71,4
2026-06-02,North America,Dashboard Builder,Enterprise,3347.46,1
2026-06-02,APAC,Analytics Suite,Enterprise,4355.56,2
2026-06-02,LATAM,Dashboard Builder,Enterprise,4051.18,1
2026-06-02,North America,Dashboard Builder,SMB,258.56,3
2026-06-02,North America,Dashboard Builder,SMB,272.17,3
2026-06-02,Europe,Insight Pro,Enterprise,4524.36,1
2026-06-02,North America,Data Connector,SMB,309.69,2
2026-06-02,Europe,Dashboard Builder,Mid-Market,1069.93,3
